911101087177404602|0.0 0.06852315410440804 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
91110108717743469K|0.16153585541801863 0.19220823838282255 0.18257005833783188 2.6699509689414533 0.05944654083804644 0.0 0.9884255122993636 0.0 0.600777770035299 0.7054091438678111
91110108717764040M|0.0 0.0 0.0 0.0 0.009456782688093555 0.0 0.9230957496739447 0.03266060630531341 0.0 0.0022576202847077523
91110108721469212D|0.002173619455495876 0.00454071123063942 0.0 0.0 0.10079206198896275 0.0 0.05059972322125601 0.08956097200918978 0.007788426943213276 0.0
91110108722600331X|0.0 0.0 0.0008654533018927179 0.04171669901931005 0.001133966407448821 0.0027085518049311573 0.0 0.0 0.0 0.0
91110108722617344J|0.0 0.0 0.0 0.08032290566881171 0.003185597412207363 0.0 0.004476297017990168 0.0 0.0 0.0
91110108722617758N|0.1822884181259557 0.009001239937079925 0.00907158654540373 0.5844040399912785 1.013034245818396 0.0 0.04110519357126236 0.0 0.5974553204086727 0.0
91110108722617934K|0.0 0.0 0.0012074697106037177 0.01765842573724816 0.0 0.0 0.0 0.021479096045629392 0.0 0.0
911101087239566045|0.0 0.0 0.0 0.0 1.0089952297025437 0.039465441633227315 0.9506675614464288 0.0 0.002331384026239035 0.0
911101087239689202|0.16394291744056935 0.009817501177838157 0.17643414284305337 0.14189776058350165 0.002407750903529309 0.0 0.0 0.552757027360519 0.0 0.0
91110108723969376Y|0.0 0.0 0.00040230636963455333 0.02451129725693975 0.0 5.381924210029135e-05 0.0 0.0 0.0 0.0
911101087262626670|0.1623037521778974 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
91110108726340020Q|0.0 0.0 0.0 0.13924278632927173 0.0 0.0 0.0 0.0 0.019605242875972567 0.11108159417365156
91110108726360259J|0.0 0.0 0.0 0.08816261039824257 0.0 0.0 0.0 0.0 0.0 0.0
9111010872636740X9|0.0 0.0 0.00010260556575980975 0.02997860305192658 0.0 0.0 0.0 0.0033319845600764866 0.0 0.0
91110108733466019G|0.0017751902176071192 0.04926713670713328 0.0018129585025059257 0.009724020339434272 0.004710680441861716 0.0 0.0 0.0063152003797952334 0.0 0.0
91110108735130113M|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
911101087364525529|0.0 0.0 0.0 0.06123830121095826 0.01156623301278612 0.0 0.004200046293450878 0.015221546323525048 0.0 0.0
911101087382159645|0.0 0.0 0.0 0.0 0.0 0.006471005263737134 0.001672421532526864 0.0 0.0 0.7121496530984112
91110108739373518E|0.0 0.0 0.0 0.09904452380402373 0.0 0.0 0.008351114150719693 0.0 0.0 0.0
91110108740050046C|0.0 0.0 0.0 0.10316974902799744 0.0 0.0 0.005127569272192031 0.0 0.0 0.0
911101087404151135|0.0 0.0 0.0005445192117123859 0.0 0.008210056501979625 0.0 0.0027857611712657857 0.23287613649070427 0.0 0.019569631700172313
91110108742342210W|0.0 0.0 0.0 0.047161278676932705 0.0 0.007644329599491255 0.0 0.0 0.0 0.0
91110108742600339T|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110108742623426B|0.0 0.0 0.0 0.0 0.0 1.01849235418577 0.0 0.0 0.0 0.0
91110108746736751Q|0.0 0.002021547990644268 0.0 0.0 0.0 0.0064940227188993735 0.000867582366370336 0.0059691645164249565 0.0 0.0010535441239795924
911101087488358415|0.0 0.0 0.0 0.06503890079420606 0.0 0.0012377395121293143 8.560641021415989e-05 0.0 0.0 0.0
9111010875130307XM|0.0 0.0 0.0 0.0 0.0009905996389264163 0.0 0.0 0.00013421949967866312 0.0002409138194245262 0.0
91110108751321075C|0.009765643348479574 0.011841808938245064 0.0 0.7595201687131133 0.0 0.0 0.03660728648457202 0.0 0.5975637727733061 0.0
9111010875133639XM|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
911101087521791704|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
91110108752191073D|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
91110108754681201W|0.0 0.0 0.0002391424377862937 0.018068717128002166 0.0 0.040466730760709835 0.0 0.0 0.0 0.0
911101087552872229|0.0 0.0 0.0 0.010183842953333322 0.0 0.008204398472658372 0.0 0.10120932153211529 0.0 0.02640521493462346
9111010875824501XM|0.0 0.0 0.0 0.048779345213512425 0.0 0.0008944941463925143 0.0 0.0 0.5861173672718034 0.0
91110108759623334X|0.002528860405551409 0.009927390697943314 0.0005520324575860422 0.039580729024173374 0.0 0.007460777783022769 0.0 0.0 0.0 0.010357625485191053
91110108761401095K|0.18282858324784063 0.014074790805218054 0.0 0.05414713820352569 0.09181255785812513 0.0 0.09391841243939675 0.05811818414022896 0.6134532411992638 0.0
91110108763502324G|0.0 0.0 0.0 0.0014542783650246466 0.0 3.17867961507598e-05 0.00012683640551778072 0.007003589373174399 6.672783191437571e-07 0.0
91110108766266320A|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110108767533267F|0.0 0.0 0.0 0.0429113513441142 0.0 0.0 0.0 0.0 0.008291419921929244 0.02749902859676173
9111010876849268X7|0.0 0.007222074126732134 0.0003066532918953009 0.019005819987334884 0.008436276035158353 0.08305633233726933 0.0 0.046845554604753384 0.0 0.0
911101087699003581|0.0 0.08614158051877335 0.0 0.001371267262040474 0.07539339106317476 0.0 0.9868476900213099 0.0 0.0 0.7012662804187801
91110108769926179M|0.0 0.0 0.0 0.15502256861651903 0.0 0.0 0.0 0.0 0.0 0.0
91110108771955278Q|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110108772551611J|0.17820997902836055 0.08092991856592861 0.0 0.7549018046923515 0.0 0.0 0.9386588487600463 0.0 0.5888298160912607 0.0
91110108773369432Y|0.0 0.0031225285893270627 0.0 0.14628708035159638 0.0 0.0 0.0 0.0 0.6270986570662184 0.07251803109310462
91110108773375998Y|0.16221538157770246 0.034074135223789805 0.0 0.3005673946685086 0.0 0.0 0.0 0.0 0.6048156414105234 0.008337345929634279
91110108775457276W|0.0 0.0 9.852765632236594e-06 0.0 0.01098641338462297 0.051345195491365105 0.0034699520745456605 0.04679985276083817 0.003149561614890166 0.00240327897198743
911101087763518288|0.0 0.00018013766703652026 0.00012728539718746677 0.0 0.0 0.0 0.0 0.0 0.0 0.000472835936883479
9111010877766050XL|0.0 0.06702367370305827 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
911101087776681301|0.001995235120085662 0.00046845093204069417 0.17458268914909697 0.0 1.0992369703359388 0.0029951911526991054 0.03592369870044077 0.01613124642830944 0.004993783806347231 0.0
91110108781702397X|0.017540035090572188 0.03735655373705109 0.0 0.07753310838036642 0.0 0.0 0.05398017133022646 0.0 0.018812111808970872 0.0
91110108781734698P|0.0 0.0 0.0 0.07270509581270802 0.036815415961367226 0.0 0.0007707471748803813 0.045070772842681205 0.0 0.0
91110108783200091B|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
911101087839553124|0.17753232554033996 0.23541530621732837 0.0 0.05596848716340184 0.0 0.0 0.9574871860887526 0.0 0.5860675008916589 0.0
91110108783957342M|0.0 0.0 0.18234977341410755 0.0 1.0297664361983903 0.0003664952901737636 0.02496631339440277 0.07195935349304225 0.009179486145069882 0.0
91110108785501795T|0.0 0.004967124031388678 0.0 0.03033796153958992 0.0 0.02541427684267082 0.0 0.0 0.0 0.0
911101087855034088|0.0 0.0 0.0 0.09113498937066322 0.13206856882518075 0.0 0.9806646231753013 0.09364507933976497 0.5904756367565215 0.0
91110108785503985K|0.0 0.0 0.0 0.0 0.0 0.009604389103322107 0.9194456028669254 0.0 0.5846220944718367 0.0
91110108785512910D|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
911101087855446996|0.16101294585305953 0.0 0.0 0.0 0.9905604164166176 0.0 0.0 0.0 0.5814928498797499 0.0
9111010878615916XC|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
91110108786197705E|0.0 0.017499947733546916 0.0 0.11809548257077046 0.0 0.0 0.004998317552080934 0.0 0.0 0.0
911101087868925051|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
911101087877515792|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108790664054M|0.0 0.015235113803417607 0.0 0.01231379932840442 0.0 0.0015577917618961618 0.0 0.0047466531192297485 0.0 0.0
91110108790698393U|0.16052023830344767 0.0 0.0 0.0 0.0 0.0 0.9100255159547893 0.21541586742772256 0.0 0.0
91110108791603851A|0.0 0.0 0.0 0.028489746345273542 0.006123888652891872 0.003702490441572842 0.0 0.005869378126743534 0.0 0.0
91110108791604758H|0.0 0.0 0.0005445192117123859 0.0 0.008210056501979625 0.0 0.0027857611712657857 0.23287613649070427 0.0 0.019569631700172313
911101087921006070|0.0 0.0 0.1724994308778068 0.0 0.0 0.0347956490400313 0.9177073384529462 0.0 0.5830058713426118 0.0
911101087934029813|0.1757036029332736 0.3326058361395782 0.012148817356571254 0.2227634190208659 0.01184533680548147 0.010884550550440731 0.9723137765620824 0.06711287906970495 0.6079492057314422 0.7030002320141938
911101087940569888|0.0 0.0 0.0 0.0 0.9730430966321147 0.0 0.9050200370670167 0.0 0.5816853396083097 0.0
91110108795145245W|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108795960952C|0.0 0.0 0.0 0.0 0.0 0.0 0.9194921550479263 0.0 0.5842146522017692 0.0
911101087959868887|0.16142701881703586 0.0 0.0 0.4326899773902463 0.0 0.005202986048557549 0.0 0.0 0.0 0.0018223360856618608
91110108796701645D|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108797550447Q|0.0036105990927907407 0.0 0.0 0.14592294085702007 0.0 0.0 0.0 0.0 0.0030514721637681973 0.0
91110108797556902W|0.0 0.0 0.0 0.3295859945640129 0.0 0.0 0.0 0.0 0.594452152436766 0.8315457174396045
91110108798500038K|0.0 0.0 0.0 0.09989252711879933 0.0 0.0 0.0 0.2679514252507822 0.0 0.0
911101088011636781|0.0 0.0 0.0 0.0429113513441142 0.0 0.0 0.0 0.0 0.008291419921929244 0.02749902859676173
91110108801174860H|0.0 0.0017666423522734462 0.0 0.0 0.022973284808814706 0.001481520761462418 0.0 0.06016253074064151 0.0 0.0032239256735999257
91110108801384075H|0.0 0.0 0.0 0.0 0.0 0.01388858744842292 0.005301575617758578 0.36228735949180063 0.0016962751176220119 0.0
9111010880200170X7|0.16924746535234794 0.12989694544281602 0.0 1.267386432642012 0.08539324548599901 0.04847235527965702 0.9974150032079533 0.0 0.585269701589407 0.0
91110108802007175D|0.0 0.0030237399236478064 0.00014904057831440417 0.0 0.03606326843886224 0.0 0.03534346816636152 0.08195151686580103 0.0 0.0
911101088020115538|0.16261916219839231 0.0 0.0 0.040114679900106934 0.0 0.0011475502655956984 0.0 0.0 0.0 0.0
911101088020333577|0.0 0.0 0.1839250195118391 0.12749137542957534 0.9578522386430477 0.0 0.8803317915710556 0.768129341219737 0.0 0.02873550660386162
91110108802037040C|0.0 0.10293849654898131 0.1716843442938832 0.0 0.0 0.0 0.0 0.0 0.012441309272481504 0.015788732846146188
91110108802061964R|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3605690871729856 0.0 0.0
91110108802102527K|0.017274923543355785 0.011028962487235588 0.0 0.06041477168790518 0.0 0.0 0.9719326617812705 0.2346391627989251 0.015868029226409525 0.0
91110108802103845P|0.0 0.0 0.0 0.007756514045193365 0.0 0.004966225913184612 0.0 0.2015927519181195 0.0 0.0
91110108MA0012UB91|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110108MA0013NA9T|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110108MA001CPK8P|0.0 0.09387975971350833 0.0 0.0 0.0 0.047022418436711684 0.0 0.0 0.0 0.0
91110108MA001L1P00|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108MA0027A43J|0.0 0.0 9.852765632236594e-06 0.0 0.01098641338462297 0.051345195491365105 0.0034699520745456605 0.04679985276083817 0.003149561614890166 0.00240327897198743
91110108MA00282F5X|0.0007673483357194368 0.0 0.000297143443124222 0.08613560306376483 0.0 0.0 0.014791934556078282 0.0 0.0 0.0
91110108MA002MMJ3L|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA002R5L5Y|0.18239739260104676 0.0971837392393074 0.0 0.5100314884499765 0.0 0.0 0.013629818133792722 0.0 0.017917107491301522 0.05539102204486891
91110108MA002XL790|0.0 0.05001081782069914 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA00332F7P|0.15587465402965278 0.2413413539676049 0.016387271157616106 0.0 1.088700377251058 0.0 0.9561631740212201 0.4024015341286149 0.5806029427204752 0.0
91110108MA003PN168|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108MA003WM35M|0.0 0.021090888369008104 0.0 0.0 0.0031601015239896345 0.0 0.00016868199772579134 0.0 0.0 0.0
91110108MA0044ED5J|0.15912536571510874 0.16140057510958342 0.0 0.050820557573487156 0.0 0.0 0.889820507697721 0.0 0.6279170640171673 0.05864516654070476
91110108MA0044LB3C|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108MA004HKR33|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
91110108MA0053WG7U|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
91110108MA0058UB75|0.1813215906400645 0.011012414955330181 0.0 0.06617155673134918 0.0 0.0 0.04604055138781927 0.0 0.01761004136376 0.0
91110108MA005RWD8T|0.0 0.0016351101643195477 0.20345244871363435 0.0 0.0679967463536407 0.0004597222618078534 0.03469906708929735 0.2330203301350593 0.010732842641779889 0.0028213387213689134
91110108MA0068GY1F|0.0 0.083101118589397 0.0 0.29039398668925326 0.0 0.0 0.0 0.0 0.018966963652844622 0.7942987359204517
91110108MA006CTG8C|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108MA006K8Y3P|0.0 0.013049893689603216 0.003871592514400373 0.029034394308792583 0.012122908645543138 0.015345106092740845 0.006825726560070495 0.0 0.0 0.0007581063676209488
91110108MA00740H5E|0.0 0.08213993379218672 0.010927738327394403 0.0 0.004139136237364778 0.0 0.9197188577891622 0.2410038756238062 0.5766459306019601 0.00763379982317478
91110108MA007UYY10|0.0 0.0 0.0004129258239312394 0.022225179106779177 0.0 0.0005714018494867169 0.0 0.027156193393344494 0.0 0.0
91110108MA007YGQ23|0.0 0.1369269272845201 0.009478775707088098 0.0 0.02156680102120094 0.0 0.014351812335669123 0.09177708791200379 0.002870797612868635 0.0
91110108MA008PK575|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
91110108MA008QWQ86|0.16122797081242585 0.0026485632698290524 0.0 0.0 0.0 0.0 0.0 0.0 0.5837398573952589 0.0
91110108MA0097XC3W|0.0 0.012252963299885403 0.0 0.0 0.04441266156185943 0.024487448609218868 0.03306610915177012 0.100572304897449 0.0 0.0
91110108MA00A2RM9M|0.0 0.0 0.0 0.05762289366754938 0.03561236279916799 0.0 0.0024704801111663528 0.022846066429909516 0.0 0.0
91110108MA00AH4460|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110108MA00BAWQ0F|0.0 0.0 0.0 0.0 0.0 0.00467246069106416 0.00011349041367276577 0.5035034334517896 0.00040118754675531106 0.0
91110108MA00BQ9EX8|0.0 0.0030237399236478064 0.00014904057831440417 0.0 0.03606326843886224 0.0 0.03534346816636152 0.08195151686580103 0.0 0.0
91110108MA00CHLQ5U|0.0 0.016388838060665427 0.0 0.0 0.0 0.0 0.9179835868574322 0.0 0.5830224239017539 0.0
91110108MA00D4A10M|0.17796762790567827 0.00017895338742156584 0.0 0.33335032817495264 0.0 0.0 0.03834573315889946 0.0 0.602671712058054 0.0
91110108MA00DE1B2B|0.01718913806297549 0.013430409899998755 0.0 0.07212249046248946 0.0 0.0 0.9789437462387887 0.0 0.01758489413509667 0.0
91110108MA00DGDH37|0.0 0.0 0.0013816791979335092 0.00597945678832946 0.0 0.043590972987337946 0.0035850478416135315 0.059752114978351895 0.0 0.0
91110108MA00DMC715|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108MA00ET651W|0.1623037521778974 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA00FKXB31|0.002173619455495876 0.00454071123063942 0.0 0.0 0.10079206198896275 0.0 0.05059972322125601 0.08956097200918978 0.007788426943213276 0.0
91110108MA00GUD41A|0.0 0.0 0.0 0.06161294757806778 0.0 0.0 0.0 0.03399982758352372 0.0 0.0
91110108MA017GNJ19|0.0 0.0 0.0010555926049773598 0.03269510939447381 0.022681762248102998 0.0 0.0 0.07136371041434258 0.0 0.0
91110108MA018GPJXD|0.0 0.0 0.0 0.0031218185147252097 0.001143798199169128 0.015191096222498594 0.0 0.035067871666689725 0.0 0.0
91110108MA018MCC6M|0.16178500168570678 0.04441453954922658 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA018MHJ55|0.0 0.0 0.0 0.06648354901537044 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA018UBM3B|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3605690871729856 0.0 0.0
91110108MA0197G91C|0.00029532894040009035 0.0 0.17880184211235714 0.0 0.0 0.0 0.0 0.0 0.0 0.001700736738842569
91110108MA019D6G16|0.0 0.0 0.0 0.015922949829611097 0.0 0.0 0.9310573862154914 0.0 0.0 0.0
91110108MA019GCE1U|0.0 0.0 0.0 0.09176011948730922 0.0306302626602564 0.0 0.9293190378047356 0.001741384527318163 0.5823208555861068 0.0
91110108MA01AG6A6W|0.0 0.02168644316838968 0.0 0.000549040675365746 0.0 0.0009686794110716717 0.0 0.0 0.0 0.0
91110108MA01AGAH94|0.0 0.0030145963266806496 0.005896439759253214 0.0 0.05153617438634666 0.0007451595280378876 0.03546066835848312 0.11049006267868076 0.0 0.0003216256873667404
91110108MA01AKHM59|0.0 0.007862406492031139 0.0 0.012147947965562164 0.004984548090746729 0.06618302183238689 0.0 0.020650227416744098 0.0 0.0
91110108MA01AR5R91|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3605690871729856 0.0 0.0
91110108MA01AWYY4A|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110108MA01BBB16K|0.0 0.0 0.0 0.0 0.0 0.0 0.9194921550479263 0.0 0.5842146522017692 0.0
91110108MA01BGGF6J|0.0 0.0 0.0 0.4914487946795865 0.0 0.0 0.0 0.0 0.5772677308611807 0.686500710262649
91110108MA01BGK68G|0.0 0.013049893689603216 0.003871592514400373 0.029034394308792583 0.012122908645543138 0.015345106092740845 0.006825726560070495 0.0 0.0 0.0007581063676209488
91110108MA01BMP15W|0.0003193847289029962 0.0 0.0 0.0 0.0 0.006186579496104356 0.0 0.0012304072529464407 0.0 0.0
91110108MA01CEGB3E|0.0 0.08011785846682712 0.0001866223276028258 0.0 0.9899945730322733 0.0 0.0 0.0 0.5791112445175162 0.0
91110108MA01D9HK56|0.0 0.0 0.0 0.007007172012558881 0.0 0.0055997835146033535 0.0 0.010958086459539527 0.0 0.0
91110108MA01DUJ95K|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108MA01E06E7F|0.002173619455495876 0.00454071123063942 0.0 0.0 0.10079206198896275 0.0 0.05059972322125601 0.08956097200918978 0.007788426943213276 0.0
91110108MA01E3926N|0.0 0.0 0.0 0.43302440541320164 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA01EA5J9C|0.1623037521778974 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA01EGPQX2|0.018437942995936388 0.015843790875741243 0.0 0.08846558427882328 0.0 0.0 0.05311856001017228 0.0 0.020100576126168848 0.0
91110108MA01F2L25J|0.1716134906013117 0.13105225887087052 0.0 1.1434668790121438 0.15779014390285231 0.0 1.0319670654559563 0.21177554294478299 0.6071256034256113 0.7164467758541139
91110108MA01GUJ08T|0.0 0.0 0.00987904798321134 0.044141631222557674 0.03133328256970304 0.010482086264654522 0.027418431069130406 0.1558523478938084 0.011108258705805939 0.0
91110108MA01GUQH1Q|0.0 0.0 0.0 0.009133592408971896 0.0 0.0035716380112311057 0.0 0.0065305366827488704 0.0 0.0
91110108MA01LYBF87|0.0 0.0 0.0 0.019242157431259493 0.0 0.0 0.0 0.3558764642049404 0.005894363642593052 0.03852183369735857
91110108MA01M7TH07|0.0 0.0 0.0 0.0433935580993583 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA01MQ2Q4D|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110108MA01N09X08|0.0 0.0 0.0 0.016269826641831325 0.0 0.0 0.0 0.030999969747068458 0.0 0.0
91110108MA01PCG5XF|0.0 0.0 0.0 0.11886119487850763 0.04717859581195411 0.0 0.006670526404617231 0.03806761275343457 0.0 0.0
91110108MA01PHDY1M|0.0 0.0 0.0 0.29764942386589016 0.0 0.0 0.9193141905802796 0.0 0.0 0.0
91110108MA01PJ7G1C|0.0 0.0 0.0 0.0848763865022076 0.0 0.0 0.001857198902845169 0.0 0.0 0.0
91110108MA01PMQ93H|0.002173619455495876 0.00454071123063942 0.0 0.0 0.10079206198896275 0.0 0.05059972322125601 0.08956097200918978 0.007788426943213276 0.0
91110108MA01PTJX4B|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
91110108MA01RCWH0M|0.0 0.0 0.0004938677123904824 0.02888561098062089 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA01RKBXXX|0.0 0.0 0.0 0.05975106521657991 0.0 0.0 0.0 0.0 0.0 0.0
91110108MA01RWUG4Y|0.0 0.0042972439301682385 0.0 0.09662410939808758 0.0 0.0 0.917615689817961 0.0 0.0284541991762141 0.04955310292160719
91110108MA01T02GXU|0.0 0.0 0.0 0.0 0.0 0.0020702161721452366 0.0 0.8842180148545201 0.0 0.0
91110108MA01WQE10K|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5824526116174381 0.7061490570840779
91110108MA01XB4H2B|0.0 0.0 0.0 0.8151334675570263 0.9472557033655774 0.0 0.8843367933985982 0.0 0.0 0.0
91110108MA01XGKF1F|0.0 0.0 1.0980539071393564e-05 0.24141954592260234 0.0 0.0 0.0 0.0 0.0 0.0008738555142017826
91110108MA0203CY1B|0.0 0.0 0.0 0.020006728091627384 0.0 0.0 0.0 0.17836182992719324 0.0018153418690871831 0.0111047401709204
91110108MA02081J2P|0.0 0.0 0.0 0.005445407759252027 0.0 0.0008016755456804592 0.0 0.011219095186998358 0.0 0.0
91110108MA0214080C|0.0 0.0 0.0 0.08651495945279358 0.0 0.0 0.0 0.0 0.000668692203639499 0.037382646248883225
91110108MA04DDHG6T|0.018437942995936388 0.015843790875741243 0.0 0.08846558427882328 0.0 0.0 0.05311856001017228 0.0 0.020100576126168848 0.0
91110108MA7G7GXG7K|0.0 0.0 0.0 0.2978740968408208 0.011210551766641774 0.0 0.011902589593177762 0.0 0.0 0.0
91110108MA7M4K313F|0.0 0.0 0.0 0.09904452380402373 0.0 0.0 0.008351114150719693 0.0 0.0 0.0
91110108MAC7HWUJ1K|0.0 0.0 9.458185874825029e-05 0.02372764574149235 0.0 0.0 0.0 0.0 0.0 0.0
9111010908969401XT|0.00042573901096010924 0.0 0.0 0.0 0.0015732313774143383 0.011822013414382377 0.0024793642073712725 0.060490406441302 0.0 0.0
911101095657597941|0.0 0.0033487470996242906 0.0 0.014662102116609095 0.008714613853336977 0.030937719454997226 0.0 0.014968271783498625 0.0 0.0
911101096957778356|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
91110109MA009FUK1T|0.0 0.0 0.0 0.021023380116293067 0.0 0.009451639585773339 0.0 0.0018453487864721397 0.0 0.0
91110109MABXP1BKXW|0.0 0.0 0.0 0.10316974902799744 0.0 0.0 0.005127569272192031 0.0 0.0 0.0
9111011159606037XJ|0.0 0.0 0.0005445192117123859 0.0 0.008210056501979625 0.0 0.0027857611712657857 0.23287613649070427 0.0 0.019569631700172313
91110111MA003JG31Y|0.0 0.0 0.0 0.0848763865022076 0.0 0.0 0.001857198902845169 0.0 0.0 0.0
91110111MA0192W9XD|0.0 0.0 0.0002391424377862937 0.018068717128002166 0.0 0.040466730760709835 0.0 0.0 0.0 0.0
91110111MA01CJ785M|0.16113006891924447 0.0052992733848047195 0.0 0.14049610414511574 0.0 0.0 0.0 0.0 0.0 0.0
91110111MA01HK064N|0.0 0.0 0.0 0.00224772104673614 0.0013562150043195053 0.0016991912818915796 0.0 0.0019415900836059197 0.0 0.0
91110111MA01NGGY7L|0.0 0.0 0.0 0.0029198456930043743 0.0 0.0 0.0 0.006065108760866472 0.0 0.0
911101123355709451|0.0 0.0 0.00042770176007675994 0.0 0.0 0.05686502847800324 0.9516539744628826 0.0431978842861792 0.0 0.7104805882173024
91110112676640737N|0.0 0.0017766580094924285 0.0 0.0090683064804681 0.0 0.011349854420372809 0.0 0.01839625311335083 0.0007212937098471367 0.0
91110112694957201E|3.30420728051325e-05 0.0 3.59362070962423e-05 0.0 0.003989767823444127 0.001824899905720597 0.003478935057903954 0.005909451447664632 0.0 0.0028618219168889394
91110112710933526N|0.0 0.0 0.0 0.10316974902799744 0.0 0.0 0.005127569272192031 0.0 0.0 0.0
91110112MA01AR0220|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
91110112MA01TU3T4A|0.0 0.0 0.0 0.0 0.0 0.0 0.9236495102833882 0.0 0.0 0.7102150395549947
91110113071669887D|0.0005896092385964239 0.05542380749025597 0.0038120032184107305 0.10757873787908048 1.1028725589604207 0.01056171169651655 0.9618082521879154 0.011461601701020162 0.0 0.0
9111011309982691X6|0.0 0.0 0.0001950518911913948 0.012606403612697133 0.0 0.0 0.0 0.004027925059218534 0.0 0.0
91110113306541555R|0.002528860405551409 0.009927390697943314 0.0005520324575860422 0.039580729024173374 0.0 0.007460777783022769 0.0 0.0 0.0 0.010357625485191053
911101135694726867|0.0 0.0 0.0 0.06036096908176588 0.0009692497708545785 0.0024508440688513935 0.0 0.0 0.0 0.0
91110113576855941L|0.16130423824848797 0.0 0.0 0.0 0.0 0.013815322048508494 0.0 0.05478233432987213 0.5834004871335372 0.0
91110113587722386Y|0.0 0.0011370909289603148 0.0 0.010901988071476186 0.00993781965679958 0.018320072767425095 0.021096906320152473 0.03805210256098086 0.002299956493358678 0.0
911101136738305439|0.0 0.08294065750722801 0.0 0.0 0.0 0.0 0.0 0.0 0.5812516874181188 0.0
91110113762151550Q|0.0 0.0 0.0 0.018523513530288027 0.0 0.0 0.0 0.03251905551706497 0.0 0.0
91110113795146184N|5.796396769518966e-06 0.0 0.0 0.0020785977149115347 0.0014999024460475164 0.0012456684822930888 0.0007910020549755744 0.0011860566815952685 0.0 0.000367867038660196
91110113MA0041060X|0.0 3.1349022238880965e-05 0.0 0.004165877838064646 0.0 0.0 0.0 0.027687648313898017 0.0 0.0
