436|0.0 0.011246175777161232 0.0 0.00949234296587132 0.0 0.0 0.0 0.0023394129230794513 0.0 0.0
437|0.0 0.002633327877336466 0.0 0.0006315655974001205 1.4198892320992375e-05 0.0 0.0 0.004382098441739432 0.0 0.0
438|0.0 0.0015980066020416703 0.0 0.009017995185093339 0.0 0.0009795871092615936 0.0 0.005449267544446002 0.0 0.0
439|0.0 0.005287204270257982 0.0 0.009602683454524228 0.0 0.0014538316888196914 0.0 0.0022346836712541836 0.0 0.0
440|0.0038550810706122745 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0007685601779433541 0.0
441|0.017056479203689003 0.13481223997086747 0.0 0.07955472472432573 0.0 0.0 0.0 0.02258382346609998 0.0 0.0
442|0.0 0.0 0.0 0.0001565224026241143 0.0 1.6947287997131232e-06 0.0 0.0 0.0 0.0
443|0.0 0.0 0.0065179653090632296 0.028284039641558116 0.0022850882873811144 0.0008593296547279927 0.004134393248481428 0.011212985691854603 0.0006189067213244729 0.0
444|0.0 0.009689308823649032 0.004272538228606807 0.0 0.0 0.0 0.0 0.0 0.0 0.0009430775350074746
445|0.0 0.0 0.0 0.027357050178875273 0.0 0.006189902136285689 0.0 0.01572042796850631 0.0 0.0
446|0.0 0.019938011982176047 0.0017947568830943474 0.0 0.00020702374747659234 0.002634135458050195 0.0 0.0 0.0 0.0001313477335505618
447|0.0 0.007962713957370941 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
448|0.0 0.007647026516522092 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
449|0.0 0.0008838113181441435 0.0 0.0 0.0 0.0 0.0006880079249638074 0.0 0.0 0.0014747321348914926
450|0.0 0.002411500706734119 0.0 0.006345157772935072 0.0 0.0016493122739955034 0.0 0.0 0.0 0.0
451|0.0 0.042896788644429994 0.0035821106022163383 0.005060237129632504 7.024075946428728e-05 0.0 8.58228890703161e-05 8.816754128282197e-05 0.0 0.0007614830283947441
452|0.0 0.022407805844932297 0.0 0.0051071115157495005 0.0008207777873233705 0.0026498674600901875 0.0 0.0 0.0 0.0
453|0.0 0.0 0.0 0.0 0.003139360804323616 0.0017763277323129113 0.002609963170180254 0.0 0.0 0.0
454|0.0 0.0 0.021549132470918456 0.01747627776024063 0.00449755723334821 0.0037831461375960225 0.0 0.009145760532681707 0.0 0.0
455|0.0 1.66255320241354e-05 0.0 0.0 0.0 2.988847065791735e-05 0.0 0.0 0.0 0.0
456|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2970290644255318e-219
457|0.0 0.0 0.0 0.006081835740980884 0.0 0.0 0.0 0.0 0.0 0.0
458|0.0 0.007222695394883147 0.0 0.0018209591972537938 0.0 0.0 0.000187289905006238 0.0 0.0 0.0005728131955645914
459|0.001892725423236301 0.004365247645575146 0.0 0.0 0.0 0.0 0.0004747424740345307 0.0 0.0001849190012542546 0.0010277470632158317
460|0.001892725423236301 0.004365247645575146 0.0 0.0 0.0 0.0 0.0004747424740345307 0.0 0.0001849190012542546 0.0010277470632158317
461|0.0 0.0 0.0 0.0 0.0 0.0 0.0007003106044063693 0.0 0.0007753532982624579 0.0
462|0.0 0.0047768643072597155 0.0 0.0019446541313518045 0.0 0.0016593456114680628 0.0 0.004331624766902821 0.0 0.0
463|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.402481387677332e-220
464|0.0032187775370547474 0.003669376938851821 0.0 0.0 0.0 0.0 0.0 0.0 0.0005841850017914223 0.0
465|0.0 0.004812155269149681 0.0 0.004088081129970483 0.0 0.0 0.0 0.0 0.0 0.00016923947603258437
466|0.0 0.005944803583452617 0.0 0.0 0.0 0.0 0.0014015498204132675 0.0 0.0 0.0008696206627376838
467|0.0002903614707236377 0.0 0.007985171294732698 0.0 0.0 0.002401833116761514 0.0 0.0024424295734194116 0.0011388180412607158 0.0001127737952599067
468|0.0033370869522694542 0.0018664123718864056 0.0 0.0 0.0 0.0 0.0005680013063959216 0.0 0.00044208385496459176 0.0
469|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.769121697965092e-222
470|0.0 0.018884300912644463 0.0 0.0024544172197368216 0.0 0.003012100438672961 0.0 0.0 0.0 0.0
471|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0007529551876399749 0.001453591232000753
472|0.0 0.019947585915892435 0.0 0.0017353133187274963 0.0 0.0029917696828893744 0.0 0.0 0.0 0.0
473|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008266011474086735 0.0 0.0
474|0.0 0.02037265789002881 0.0013403438588254501 0.0 0.0 0.0 0.0 0.001398044043989658 0.0 4.6031134129778495e-06
475|0.002859204232128695 0.0 0.0 0.0015235909465458552 0.0 0.0 0.00044368086102548166 0.0 0.00031353637654380466 0.0
476|0.0 0.0 0.0 0.0 0.0 9.638441829618647e-06 0.0 9.489173856991424e-05 0.0 0.0
477|0.0 0.0001292782761267381 0.004948972296875879 0.004283947008645372 0.0 0.0 8.157393377194411e-05 0.0 0.0 8.218835526332397e-05
478|0.0 0.0 0.0 0.0 0.001150594305538915 0.0 0.0 0.0 0.0 0.0
479|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.7339032479067606e-220
480|0.0 5.480505881741262e-06 0.0 3.8340148696678996e-06 0.0 2.6116343610211954e-05 0.0 0.0 0.0 0.0
481|0.0 0.004590887854582895 0.0 0.0019384125740989837 0.0 0.0016934641068326504 0.0 0.004453107877434576 0.0 0.0
482|0.0 0.00017979770338715902 0.0 7.177918099963229e-06 0.0 8.2439075423576e-05 0.0 1.2482794656508245e-05 0.0 0.0
483|0.003455288604716264 0.0 0.0 0.0 0.0007973687300836708 0.0 0.00046327704889236054 9.584646653344098e-05 0.0 0.0
484|0.0 0.0 0.0 0.0 0.0 0.0 0.0007564034114648037 0.0004488323351888103 0.0 0.0
485|0.0 0.01633862140892848 0.0 0.0020170180681493336 4.460434633103574e-05 0.0030433303508187732 0.0 0.0 0.0 0.0
486|0.0 0.0 0.0 9.862323754603604e-06 0.0 4.5201981587336406e-05 0.0 0.00012274259577034022 0.0 0.0
487|0.0 0.0 0.0 0.0 0.0 0.000118791409771213 0.0 7.612816083926252e-05 0.0 0.0
488|0.0 0.009570359038644878 0.002482994759806803 0.00419036723441065 0.00023793067699990277 0.0 0.0 0.0 0.0 0.0
489|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.515162234298243e-220
490|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.003486384480149015
491|0.003938873919022464 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0007673079276820182 0.0
492|0.001892725423236301 0.004365247645575146 0.0 0.0 0.0 0.0 0.0004747424740345307 0.0 0.0001849190012542546 0.0010277470632158317
493|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.440212133236204e-220
494|0.0 0.0 0.0 0.0 0.0009695802984443655 0.0 0.0 0.0009131897610031479 0.0005538591387646738 0.0
495|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0020976425908692405 0.0 0.0
496|0.0 0.014670664182040698 0.0 0.004742480324444936 0.0 0.002760520408263046 0.0 0.0 0.0007018142244466954 0.001522831777713889
497|0.0 0.004297364891449632 0.0 0.0018425539599469067 0.0 0.001589221602640501 0.0 0.004807732651412073 0.0 0.0
498|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.23888958574473e-220
499|0.0 0.021890174750648254 0.0 0.003775658676384411 0.0 0.002881856359414618 0.0 0.0006346338109674692 0.0 0.0008837627796821218
500|0.0 0.0 0.0 0.0 0.00012697692716862692 0.0022065258544622475 0.0 0.0034418453422724645 0.0 0.0001677440362171103
501|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.872086042649429e-220
502|0.0 0.003186589980927084 0.0 0.0 0.0 5.19331723787422e-05 0.0 0.0 0.0005675059164113142 0.0014922767837306627
503|0.0 0.0 0.0 0.00027466398976005074 0.0 0.0 0.0 0.0 0.0006876948514850782 0.0014741495587996232
504|0.0 0.0 0.0 0.004643636248833709 0.0 0.0021131099353783604 0.0 0.0032538799820334276 0.0 0.0
505|0.0007762290781605499 0.00087183526707122 0.0 0.0029855568901594937 0.0 0.0 0.000390475254900419 0.0 3.5808949848553706e-05 0.00038526483057483397
506|0.0 0.0 0.0 0.0 0.0001282767102021366 0.0022017035367085705 0.0 0.0034374006709130688 0.0 0.00016951373909777418
507|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.910222405572397e-220
508|0.0 0.0 0.0 0.0 8.521704396471075e-05 0.0 3.1005248072499866e-06 0.0001093225504307196 0.0 0.0
509|0.0033370869522694542 0.0018664123718864056 0.0 0.0 0.0 0.0 0.0005680013063959216 0.0 0.00044208385496459176 0.0
510|0.0 0.0 0.008733386117857391 0.004346383461659718 0.0 0.0 0.0 0.0006946561684640578 0.0006396613143743877 0.0
511|0.0 0.00017404073366937992 0.0 0.0016746291280682075 0.0 0.0 0.0 0.0 0.0 0.0
512|0.0 0.004784578648269864 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
513|0.0 0.0 0.023606865875459904 0.014446824712175874 0.0 0.0017170698254145187 0.0 0.01155468014962005 0.0 0.0
514|0.0 0.0 0.002143478724021524 0.027872136921063106 0.0 0.001860533799179382 0.0 0.0055214864739100864 0.0 0.0
515|0.0 0.0 0.0 3.996866196297391e-05 0.0 9.41721853851174e-06 0.0 0.0 0.0 0.0
516|0.0 1.8282473911644756e-06 0.0 0.0 0.0 1.2588892937761749e-05 0.0 0.0 0.0 3.706187098081886e-06
517|0.0 0.01633862140892848 0.0 0.0020170180681493336 4.460434633103574e-05 0.0030433303508187732 0.0 0.0 0.0 0.0
518|0.0 0.004867893473042494 0.0 0.007782267945248456 0.00035014941923916873 0.0 0.0003779782191157641 0.0 0.0 0.0
519|0.0 0.0 0.0 0.045744664459507554 0.0 0.0 0.00014781873125162162 0.003413645878890894 0.0 0.0
520|0.0 0.01883336118626291 0.0 0.04832029291621927 0.0 4.1100113579349637e-05 0.0 0.002113471011731611 0.0 0.0
521|0.0 0.004171504500488349 0.0 0.010103558306056328 0.0 0.0 0.0 0.0025958311668135736 0.0 0.0
522|0.0 0.01633862140892848 0.0 0.0020170180681493336 4.460434633103574e-05 0.0030433303508187732 0.0 0.0 0.0 0.0
523|0.0 0.0 0.005467855374286423 0.0025059270914277254 0.0028709362927417338 0.0 0.0 0.005677442147953109 0.0 0.002843557686708742
524|0.0 0.0 0.0 0.008608673076662833 0.0 0.0016371555163731445 0.0 0.002754517515602057 0.0 0.0
525|0.0 0.010849057691482766 0.009046269353575926 0.0018313648672229265 0.0 0.0 0.0 0.0013054922221599277 0.0 0.0014387867770108847
526|0.0 0.00981769130476905 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
527|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0321402840623025e-242 0.0
528|0.0034710432510363944 0.0 0.010623361536310444 0.0 0.0 0.0 0.0001535648903328832 0.005796686321713158 0.0 0.0
529|0.0 0.0 0.0 0.0 0.0011519741024123406 0.0 0.0 0.0 0.0 0.0
530|0.0 0.0015919544530830654 0.0 0.003930513532086229 0.0006088250507241523 0.0 5.289580303895709e-05 0.0 0.0 0.0
531|0.0 0.0 0.0038265119231132893 0.0007821113056804944 0.0 0.0 0.0002612023144502324 0.001188974997658493 0.0001799839149395574 0.0007324311864982815
532|0.0 0.0 0.004166746035583145 0.004570439537021683 0.0 0.0 0.0009517710237947312 0.011356439799051049 0.000691540457573742 0.0
533|0.0 0.0 0.013798098923278268 0.0076845654004828795 0.0006616294180219022 0.0038934906883047135 0.0 0.0 0.0 0.0
534|0.0 0.0 0.0 5.713846655786441e-05 0.0 1.7272792883012433e-05 0.0 0.0 0.0 0.0
535|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7496961534474774e-220
536|0.0 0.0 0.0 0.007545182872629145 0.0006807090896124685 0.0 0.0 0.0 0.0 0.0
537|0.0 0.0 0.0 0.0002574378660286068 0.0 0.0 0.0008274096277489109 0.0 0.0 0.0
538|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008881099779926361 0.0 0.0
539|0.0 0.0 0.0052550539463690395 0.0 0.0009032029838214857 0.0 0.0 0.0 0.0 0.0
540|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1068032346999255e-220
541|0.0 0.0 0.0 0.001855074393836393 0.0014460174019368594 0.0 0.0 0.003557974152607964 0.0003380937432777416 0.0
542|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1366957163775045e-219
543|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.017385393063249e-221
544|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.9140685403505724e-220
545|0.011665808642893537 0.0 0.008537944890994515 0.0019868662722406396 0.0 0.0 0.0 0.005697295188104352 0.00011786795991804187 0.0
546|0.0 0.022214081242114516 0.0 0.005125686673952294 0.0 0.002665489187477413 0.0 0.0 0.0 0.0
547|0.0 0.0 0.006573169180719602 0.00015905480290841117 0.0 0.0 0.0 0.0 0.0 0.0
548|0.0 0.0 0.0 0.0042856136966174276 7.892501429084525e-06 0.00203077904494054 0.0 0.002985917122677409 0.0 0.0
549|0.0 0.00647665989790408 0.004657592142365731 0.0014158353367889828 0.0 0.0 0.0 0.0 5.7336061542400964e-05 0.0006961143056519854
550|0.0 0.017116461636131383 0.0 0.001989502900196217 1.8402052496161604e-05 0.0030306541398016527 0.0 0.0 0.0 0.0
551|0.0 0.005845828400066904 0.0 0.005945135944121899 0.0 0.0 0.0 0.0 0.0 0.0
552|0.0 0.0 0.0036720767963770227 0.0 0.0005984574338004498 0.0 0.0 0.001295125836194549 0.0 0.0
553|0.03323642957692686 0.0 0.0 0.2809343979897471 0.0 0.0 0.002067867300336684 0.0 0.0014821764024425118 0.0
554|0.0 0.005287204270257982 0.0 0.009602683454524228 0.0 0.0014538316888196914 0.0 0.0022346836712541836 0.0 0.0
555|0.0 0.0 0.004695590540528072 0.000489247387417232 0.0010661287899259612 0.0 0.0 0.0 0.0 0.0
556|0.0 0.019784442988234775 0.0037913345499134177 0.0048860591019042904 0.0 0.0016356775965996795 0.0005239663446179117 0.0018920689886177502 0.0009025455668205807 0.0
557|0.0 0.016494328269547102 0.0 0.022440954653291968 0.0 0.0 0.0 0.0013300642718411736 0.0 0.0007872997963782103
558|0.0 0.0012938051808204867 0.0 0.016942241136791464 0.0 0.0008306280424233409 0.0 0.0015333919407842563 0.0 0.0
559|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.497041108363265e-220
560|0.0 0.005287204270257982 0.0 0.009602683454524228 0.0 0.0014538316888196914 0.0 0.0022346836712541836 0.0 0.0
561|0.0 0.0 0.0016725462928405634 0.0012508406906966154 0.00040355059723180104 0.0 0.0 0.0026726836233566067 0.0 0.0
562|0.0 0.0 0.0 0.002243817012646828 0.0007305677048326092 0.0 0.0003079943874823041 0.0 0.00021175115322993174 0.0
563|0.0 0.0 0.0 0.007545182872629145 0.0006807090896124685 0.0 0.0 0.0 0.0 0.0
564|0.04515778220940325 0.0008101755388655802 0.0 0.2718309294408564 0.0 0.0 0.0 0.0 0.0 0.030409639660157105
565|0.0 0.0 0.0 0.07901523723850928 0.0 0.0 0.0 0.0030340874799543744 0.0 0.0
566|0.0 0.0007377016717465323 0.0014531887334073672 0.0 0.00035599930496162737 0.0 9.126763190340187e-05 0.00245172771786978 2.654318024536202e-05 0.00048713196148629035
567|0.0 0.0012251515711694664 0.0 0.010785600132177841 0.0002499093664123338 0.0 0.0001024875732226503 0.0 0.0 0.0
568|0.0 0.00343806527571906 0.002684454534518117 0.001460646712125519 0.0 0.0 0.0 0.002300922637251499 0.0 0.0002862386328196929
569|0.0 0.0059667234988957495 0.0 0.006099572048666803 0.0 0.0 0.0 0.0 0.0 0.0
570|0.0 0.024520054483552715 0.0 0.056147267840024176 0.0 0.0 0.0 0.0034151470711066435 0.0 0.004787506062436534
571|0.0 0.00343806527571906 0.002684454534518117 0.001460646712125519 0.0 0.0 0.0 0.002300922637251499 0.0 0.0002862386328196929
572|0.002615654599618141 0.0 0.005375409696420905 0.00042411185365546995 0.0 0.0 0.0 0.0005627108093289343 0.0004296377577791387 0.0
573|0.002438206256700968 0.0 0.0 0.0021437681681166277 0.000943766585654323 0.0 0.0 0.0 0.0 0.0
574|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.306825467135646e-220
575|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.887222194766051e-220
576|0.0 0.00343806527571906 0.002684454534518117 0.001460646712125519 0.0 0.0 0.0 0.002300922637251499 0.0 0.0002862386328196929
577|0.0 0.0027400614943827975 0.0 0.000670139001940159 4.45415067331791e-05 0.0 0.0 0.004241824305341607 0.0 0.0
578|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.71490003928409e-220
579|0.0 0.004917345394437469 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
580|0.002218623974295992 0.0 0.0 0.001960172764042126 0.0 0.002283003201985943 0.0 0.0 0.0 0.0007894780626635653
581|0.0 0.0 0.0 0.0016020821586154813 0.0009613165139155961 0.0 0.00042708340045872567 0.0 0.000256329703140921 0.0
582|0.0 0.0 0.003843625703718147 0.0 0.0 0.0 0.0 0.0014562021661039864 0.0005434727669037083 0.0
583|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.1071262135465875e-220
584|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.936986774119762e-197
585|0.0 0.0004007085501010883 0.0 0.143572734492242 0.00019010178085527798 0.0 0.0 0.0 0.0 0.0
586|0.0 0.0 0.0 0.007545182872629145 0.0006807090896124685 0.0 0.0 0.0 0.0 0.0
587|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.936986774119762e-197
588|0.0 0.0059084863622043335 0.0 0.045448684636178356 0.0 0.0 0.0 0.0025509003772199047 0.0 0.0
589|0.0 0.0 0.0 0.025143327828991157 0.0 0.00011147563067322638 0.0 0.0006203517187576375 0.0 0.0
590|0.008132449428585025 0.0 0.00023872956592104397 0.004255616266291012 0.0 0.0 0.0014835541131116897 0.0 0.0 0.0010624541591146455
591|0.0 0.010500763886814432 0.00031274316111418984 0.006352881819885142 7.260144281030483e-05 0.0 0.00022977787607986202 0.0 0.0 0.00048592036772862087
592|0.0 0.0009423637173076022 0.0 0.0151616064700777 0.0 0.0008107366082870926 0.0 0.0017277905132174057 0.0 0.0
593|0.0 0.0 0.0 0.009878136033644727 0.0 0.0017083165888850788 0.0 0.003434504109992013 0.0 0.0
594|0.0 0.00762537351117235 0.0 0.0032129771380571665 0.0 0.0 0.0 0.0 0.0 0.00045964844658431353
595|0.0 0.02408526603262893 0.0 0.1336282458189016 0.00014663235421045966 0.0 0.0 0.0 0.0 0.0006095723358167399
596|0.0 0.0 0.009281414118341966 0.045541632805505904 0.0 2.019418885929791e-05 0.0 0.007711930977219156 0.0 0.0
597|0.014543182720802406 0.0 0.0030743550964685046 0.08405291162268584 0.0007203898021679422 0.0020379336086686485 0.0 0.0038650551058635376 0.0 0.0
598|0.0 0.0 0.00043906729522970404 0.016166815648373217 0.00044309083141007565 0.0008761561131792469 0.0 0.0018664675513737582 0.0 0.0
599|0.0 8.488793050761406e-05 0.0 0.014259074949604704 0.0 0.0 0.0 0.0022178802234055607 0.0 0.0
600|0.0 0.0 0.0 0.022137682491417558 0.0 0.0 0.0 0.0009863872927810102 0.0 0.0
601|0.00355011028175365 0.0 0.004459351351324136 0.0 0.0 0.0 0.0 0.0008158246685281101 0.0 0.0
602|0.0 0.0 0.0 0.040039919859531294 0.0 0.0006748284478900752 0.0 0.007407651295643761 0.0 0.0
603|0.0 0.009433744215828415 0.010039146775988399 0.11401748105643239 0.0 0.0 0.0 0.0020413880952603173 0.0 0.0
604|0.0003845419533903238 0.0057248750732733006 0.0 0.0 0.0 0.0 0.0 0.0 0.0003529466772890492 0.0017170095253330089
605|0.0032807054036837475 0.0 0.0 0.0 0.0 0.0 0.0005637656363364407 0.0 0.0006003208593126321 0.0
606|0.0030186224271133238 0.0010302733065015032 0.0 0.00033339539921575995 0.0 0.0 0.0 0.0 0.00047043784992859466 0.0011988721980067266
607|0.0 0.019027725159217242 0.0 0.11101819471409544 0.0 0.0 0.0 0.0 0.0 0.0
608|0.0 0.0014197042376062504 0.0 0.011396321298228432 0.00015992924641044942 0.0 0.0 0.004765563911170988 0.0 0.0
609|0.0 0.0 0.003136803189636027 0.0 0.00042554911114413676 0.0 0.0 0.001547288563232003 0.0 0.0007675930139769403
610|0.0 0.0 0.0 2.7130398740518003e-05 0.0 0.00011148896981736196 0.0 0.0 0.0 0.0
611|0.0 0.00343806527571906 0.002684454534518117 0.001460646712125519 0.0 0.0 0.0 0.002300922637251499 0.0 0.0002862386328196929
612|0.0 0.0 0.0 0.01763554309428134 0.0 0.0 0.0 0.0013599763379065078 0.0 0.0024981947364971836
613|0.0 0.0 0.0 0.00856932401232506 0.0 0.0 2.386185395984888e-05 0.0 0.0 0.0027273776388697076
614|0.003389269453244058 0.00011112235775554628 0.0050393404595641955 0.0 0.0 0.0 0.00045463984066226946 0.0 0.0004004355924402213 0.0
615|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.32958097689657e-242 0.0
616|0.0 0.0 0.0 0.0026148401587896804 0.0008292391310148352 0.0 0.0 0.00035034039932011434 0.0 0.0
617|0.0 0.0 0.0 0.0003823373572057589 0.0 0.0 0.0 0.0 0.0 0.0
618|0.0 0.0 0.0 0.0010667430551339284 0.0 0.0 0.0 0.0 0.0 0.0
619|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.508889134387307e-219
